puuid|accountId|summonerId|region|tier|summonerName|leaguePoints|rank|wins|losses|veteran|inactive|freshBlood|hotStreak|profileIconId|revisionDate|summonerLevel
hsn2iEZ3FPNqfV2JxxxwhwmDVP7iMOdW6uJVJUNoXCM2RoCBsUiE4vdZArNubRK1qyZKimh-DB1XPA|OuF__LwX1p3-MenDuizFA0e7HPcRsCNVYF1m6yFC4nxGwzs|Fse7UqyhIYRZ0wk6yPaPcXKxAQRBljjEwLoETuhUUIu7P5o|euw1|master|aBagOfChipz|314|I|260|198|False|False|False|False|1625|1596044621000|119
MMnDNyifoFINRigNKqU5P8ruhQy0oc2diOwDVi6OcJGmVGeKdPytYE6lYPJodyI7LkzUXlvZOxO2EA|aY2GEhqG1Fsg8kd2ki483iltyVaZhe8_B2CRcDYwWXMJSg|oi4Bh8madMnrNXeqGjHCDvvwj5XR3nlHYUCEQ_ZApWA-g54|euw1|master|lIlllllIIlllIIII|189|I|138|76|False|False|False|False|70|1596149379000|120
z8pFp_vuh5G-qw3jzAhTl4suwutkz3S_gtttF6qi4_VnB9auYeKoAQHq-PBIUpzZ_o1nVWHemU-3tg|_NB4A8SBFKQM3N4URLdqTB1RmkoiX_qizpvVdz8s9sOPo5I|Xm4v3X-wiJ_0TwnijU3GygceSpurWyl4fKVoP5-BNS1xgLU|euw1|master|RdY lIllIlllIlIl|167|I|104|78|False|False|False|False|4|1596130209000|134
CCF-zjC-dhrdoMRPDVItextqxMDvv0dgiJd8vqLH2C3JFVCalai4g1UXI684b8f2EixWHh0GMNISsg|gUPQb1hHGTVktrnx_KawiR9gxRBtpxFSODZDh3XNM2FNUlw|OMvqANBQx9-uQHhDv9ym3CHpcNPsqQKT-UteYugxeFxTqOqZ|euw1|master|MaximilianjXb|302|I|111|81|False|False|False|False|4576|1596126205000|83
7ZFq92fPTNogM9KE0plrf3qCI322a9zFLuBiFR3qaelwsxl0cczO-YIxu6eiuKtIfzUuCfKrnsw6tQ|_ZiwA1Q8sWpsflQTIhOAT4UhywzWSEmgEUaSR9R0i0j_YHY|X-1vQVg-CDfuXPd-JhRzfNn4bvIZvTrst1U4tBkNOHleOAE|euw1|master|A Seal|104|I|149|140|False|False|False|False|613|1596067958000|209
vKVKTK97bY4oeGhZ-qKOmCwRjr9REPjVGxMWNshSQPPVylKOuW-nMEu4kYtteQhz44aQ-ZtQmsYPUg|fNu9oAHnq8FT8ap61Do3xeGUoAdBZXRuxPFo7tT-7_2wjg|DzDkFnZ8kvwNLIW74EOZSBTWIDwaxFgJww8vvcc-1nA9F1E|euw1|master|Buddhaboy|35|I|120|86|False|False|False|False|1301|1595542193000|173
rhEvACtMf2YIXYT3lV2Oe33JHrRRaHpAscGXLUUqCLg59wPH3e8xfFX6CV_2vHq6YoXOQqWhbXr9Gw|L0RJ6IRnUeOlwnm_9MngputfozvMFDnMSP9Y_Wa7vB_qB9k|Ju4-mgYShrKgqOKSTts8_TP1q5BYMAIa3zL26FVaCjfxrzQ|euw1|master|DROID PLAYER|163|I|438|420|False|False|True|False|4661|1596047443000|389
G-aSNQ2xGHC6qx0n3R7xFtoHxWvMOPdt-jPTE1eotlEK_cw2od06a7NYnhWPLAFSwETona1k8zJGfA|8cWdqqenDlx-VxLMu_Xv7wKXkOQ6YP7N0kWZ3b8XXm_A7w|xezzfbreMQKs6DaqSJE1Srtv1uE6EenJaANZhtEIMdEEhUQ|euw1|master|Murk|13|I|139|139|False|False|False|False|4659|1596152343000|358
cdEHJF1irpMFLk3aNuaioMf2Hzw9BGXLNhGXjtpPFahmk57NCGo2ZpDLDIxnZ7Vrrow_kzQmpzgIfw|URZlyNHMrEMMuxX3ndihHn4spuDtN7mgwZwjkNmNlJHMwyk|Didu7SrB5HOg3EbQcegPcuzSrkVW8jCPN2ZSXdt9-H--1Q8|euw1|master|Carnarius v2|229|I|418|399|False|False|False|False|4027|1596025796000|166
Hldav8KJRby_eykblZqZJ6cLF8BZLKwdN3s2ODytMyrixdbjA44x25hymvn7nXxtxuqWxmLjqPlw_A|kSGcjh0C_e2sKBbKVbk-4_JdNbtnxQ27BSQFNfryo6L5sw|RFBccc8KwmWOLq4BI8TJrOKaY3y1OuPbCKdxNkiI3rMSQMY|euw1|master|Cure Wounds|273|I|367|349|False|False|False|False|4597|1595970543000|301
91rh_GHJ4TT55u536_bGVWXczWPLCmqRjAxxnwap6vf0TJJbsvTdXcfEaIyDLvnXyTaPurzzEJrYyw|QrsvjfNWE6g9lAxSuU2PSco51_bP9icd7b4TCbMlkavjpIXU6RLcSV8M|WViI_5sJDbu8xTPTnbscPia2LZhSctP88jRahJgaZ6V2QSul|euw1|master|kudasaibeats|141|I|348|337|False|False|False|False|7|1596108451000|163
l0lsvg7NlzfgjPx2VWqIQNXUUjgBPtQ_Ne9t1zTabdQ1W1Ay6gaSNEGnNZ5nD_TyrvFV5pzEdmaH2Q|_PKS399X_B_gKnqAUUbPKPIcvPhxm5cLMYZyQ2vTpibI1DlmgmtIpzo8|J1mTa6B7IWCKn_eHgce-Ffuf4gzCG4V7JB5rjSdKM7KtXDhR|euw1|master|41141418v2|5|I|115|97|False|False|False|False|23|1596122461000|80
6rW1vo9lliJKZRipUmjw5ztHjb-JP1R8K9NBId2dhmRes3jxzLEromLqkoGqwG0_V8FL9mcwpfzW5A|kyehpwonNUz_ej-C_MBZn5kbx5FiGCul7fK43k7yTvaKzQ|F-i_L8n_dfASp0WNU-ICoO0UxOVLiAzc9JUus0ORcO-WKYA|euw1|master|G X V I I|42|I|211|179|False|False|False|False|3867|1596104895000|130
FWpFq_k8wjt3zIO630Mr0uBmRx8PL3SvROh8LUPKE6hdHZbCh5Mts5yrxZbeOny94PtZROH2z1ewuQ|304YT2tuJ2SgzHzkeDko1vLn23gndy8uU40w7XtV1Lgp70g|yD30SibO9FWVHZhJywVPoqQ2D7N_zyY4QOiHE4BImuD2mWA|euw1|master|Witless|0|I|270|250|False|False|True|False|4656|1596049687000|127
7s_wjn6e4rktkufkOXwkTtv2qdf8eGmMci_57EhGCcGHz0T0qKnqqBj0XVGM0xuWatp_JdaP3CL7FA|79_bQsq7_rYSupvu9A-MTXbdS6CqR9qPStpCBt7fo8wQJQ|gUnPSRYJlOeiEJEqRoR-9hgJtib1pY3sJ7GyxOi0SeGUO3I|euw1|master|KBZ Anger|172|I|616|591|False|False|False|False|4025|1596134590000|473
oYyvkBU-GOUensinS3T_emaZVhK7tI7RZUHD8AI0QD7InygnJwZH56g9I5aMEdxezpOwsI60qL-FHQ|sO7CmcNOnpTdxDUX3XEQFnBBE-W9lMUj4PTS3oIGPjPR0UI|uxEJMGetnXE23X5ut1fR1LsGxcvqYT5TbFWcNECwp11LfeEc|euw1|master|ım in love |151|I|134|117|False|False|True|False|3901|1596112567000|185
4WaweYKrOYNGJxoRYO1TidOTDFUVwKAdXTjs_eHSkgR38fsJQEdT8rdF-w3Yr2dEdiWHS04nvjsMTg|qPjOMJoy5K5Ekef5BUWXF5v62L9B1mjIn7HY95RVYu-gSNaS3M2ic-Bh|CBRPZnjskalMNf5C8PFEbBMaXuft1j3qgxRgfH8uOv8obDpw|euw1|master|jj7qwq|153|I|117|70|False|False|False|False|4404|1596045407000|50
OjAJSHCSyQDbDa9Q8GTHAMzQG-K669Bfr4EuZTIgPuoS8EP1jt4HemhEJ55D1l9o3dLVetLZUTmh8Q|TmXsPy5RLbSDYfFhwljybjPnnLFmb7ONK-4rBxquukqrYnQEXPGkDNuY|IfZRBhlNP2n2YAM04E_fCX0YEoXdzshIGrEO70-MhoHvDcl0|euw1|master|Prayım Kölesiyim|178|I|586|588|False|False|True|False|1610|1596130125000|347
YoLvS8eGk4ObircVWRN9yJTt8N_xxrA7RTXdOodCpA4JM5l9jLUTexdpA6L8vmkDWX_ivI2mHOSVXQ|KU6j1ftcB2vMfnh3mqLC7K1UdqEn4II3j7FU4auCHgO-LT4|Zvbr14xuFzgUiXe7H4pqdoYD2hERFBUjmiBTU1eHnJaDTbw|euw1|master|DWG ShοwΜaker|158|I|763|749|False|False|True|False|1665|1595882565000|405
k18k32bVdyHXNEXkCjkizo2lkiWz9dzClQHiPdyMUZF_zPHiQa9B8L2ndMGE3qkjlUNd7qiLloP8eQ|OD0UneRnGRb7kpWxuUMX7F_pTjO8UFZMiz7Y9N-n_phgvB8|B92oTzQRkr7MZn1ZwQbnc_08zFrA9uzx6kqJ9PA8O8EL7WE|euw1|master|DamnSlayerIsBack|16|I|355|335|False|False|True|False|4597|1596126371000|240
rMcfhjy6W5aIhe6yEk4FePtNrD8nxRIaVnyfPg0iE67DH1DOiOTl5Q_8O2LcM-eVRYGa8lCfIBBjug|MXk50sdZ8pCnyomWB0SiKXQOllHbzBbTwGqGXsxN3f6JWvA|TDwR9IR8w2aeaqujbqKALqfWtaiiQ0jr8f8jCoCeIXCbIpY|euw1|master|Remove TFΤ|73|I|200|148|False|False|False|False|4376|1595975754000|197
yki_jvWc5cwCF6MSkPVQcIyLZd5xY25q7_8vGg89WqXcDtsJY4WJajeM2_m_Y6WHTisnLH9Ot4GLIA|hUEBuzAtHKRcfmtnr9I1kcq62R7lKG6iP9hg0BQC4cnasrg|EighZeh4YqyrnIxrH17c07P_WCH9PrAP9hfuDojlw8c80Sk|euw1|master|Thorasine|0|I|194|184|False|False|False|False|3863|1595890666000|331
S3JKwyk3bVP0V8tTwxf93aO1k_1bfEF9BTxmPuPnkyEDzumpDI3kVwDdvqdmHoknxJHjDUVYiqBhDQ|wRmIa1lzzcl23GD9eC1Yjn-9_4alyWm-gR5iJ1-u_2jjnA|_YMYLHHqgppQP6j6WdsVIzwpJf2KtKw7jlmCjXffvap190o|euw1|master|lolNash 3|128|I|163|147|False|False|False|False|4561|1596138086000|396
wnB1KkjXAUub78YfSlR2jUbyhy3xQT-E9K8mX5pHNkEswSGgGVUphsWCu5w9ZPVnrVviVo40YiLWLw|Ht7Oz33rSFWpnzI2l0dzdkfXFkfxTjNmQ9MYGk8ghaBRML8IBj_KoJ1B|t0do75-Mrq7wtj6Bp8qK20k_NzlrK5-zUlLxpstmfMpOVt3D|euw1|master|legoman|140|I|127|93|False|False|False|False|4365|1596062711000|63
hUCpKOWu5yf8sLU20sQyRNZe2Z3XgtJ9zMHlh_bxLR7bsV86K7tXFizhtrVTciRvrp2y9kle_ZjdCA|jJ7DRI9F91Z4g0dWrLUfsYQVjxZsZ-dPQCdH3VVAtRMc7w|8hTEynJabB0k5K4isYtWKhyr1cBiLU5bzKC--6NPKa3ufWk|euw1|master|Destï|45|I|267|258|False|False|False|False|1410|1595697245000|193
PCao1FJsnLBKLL8rbKeGf3dx-ToLabblVDxS-TwnXlZa4QxFDdgMMWnk_LUG8O50sAVy3nXqqC-PkQ|AFwLS7SLH1iTGnvh1vUjDMDXkhrDzJMGPtPYGNXP3lhAViU|sC3r00drkMfsI2aoEZe6BwHI3S6vAn4ZGUeYD5FpVpGOEkM|euw1|master|Top minion rises|136|I|154|121|False|False|False|False|15|1595971674000|152
bCtQXnhQFlQ09aoq_-Bbbz1YZ3kTqh37un2sqz-lAhvjrSyQra7jF72NgXIU3PCBm--CKIuu2nD2bQ|zZQLjznD3_XJEGl33d5hEh7FRvRb-RAcdo4wA4Ovp2GA7pM|RqdATGshPJMeMDY_NUc7lE6vTSNWjvnnSxdikOEelT4SBV_Y|euw1|master|BartonaR|0|I|395|340|False|False|True|False|4657|1596031016000|146
_FjequTmt7Jb9Jnrz96ZmoxlKzo1aFf8y7Y-tJ8I3GtumZEJlfiRgby9P1kTnqwrUB2rrHL5scwByg|oaWV5ZAqTZTeMUiOjQFuPtQxPY4qX6m9tG_r3elQoLZnhw|UGtOuLpZzj3PAaBr4nfk4rDTd14pAXZ5t65_vPr4Ft4OwHQ|euw1|master|Rainbow Ðasher|87|I|465|467|False|False|False|False|4225|1595896289000|291
r4CSd-D8z5q6DO5AIto9jK7wyCsdvhRP1TWWHEZH1WBu-1PXezFdq1cxNuozS-96YdOUrU3LZ3iU-Q|ujUWtZXbItSeB27gpNvAgi0A4-tZ5OT8Cy0k8DTN3UYBc18|JP8g2gvzLAyzTjPRqljLOfn3GkLEMdYZqk2DnNZ_GwHhgwg|euw1|master|Ghostkyller|19|I|163|148|False|False|True|False|1151|1596134383000|220
90M2tEwvdEQ4cl4VLs8OqjwkA74_bhA5OMiRhBW_Qs7Tx5geBLhlKV-hgBmSR3uaP0sbP8R2BDxmIg|KmI4e5XRlRuzdbShE6Bj7Mnt6bWe2fR5NwWyMbi5Rg1uFg|tvMe-TVeQM8soaozJfWyrdf4nLjdWKLKg1MbA1fGa4iAPkw|euw1|master|SGE Sapphire|247|I|483|446|True|False|False|False|3868|1596120940000|191
BPd-QU9yNeuCbxBTR3JQ3iNS1J95WTxWc3gEcjTErNQnVpnIxpv-narM5h4l2r2LEwXePOh2D9LhCg|Q60FFt24X_J0_l3--9YKAx_XO5J8cgweScCVG6MEk9tEtd8|_vWzDuc7-r-Tntu7rQGJ3bVn3bahZs2J3kcBMXS4AptpbXs|euw1|master|eminemorslim|167|I|174|147|True|False|False|False|4380|1596107275000|134
6r-LleWaM4kXtfwkdC2ucICaR9Vdcu4KieSCx1rywnsYrl0icE3Kf87sHG36K8zL7-1etn25msaPpA|MZ9wwT_s50ivmCYufuCySxzXnvwhnbtQ2ifavp7vYvo-eqpqFUWA1UoY|BwyNxPVfN5oweb6V8qfIUM8PR3fX4FJG3KMGEkYT8sXzoNEF|euw1|master|Beriduway|112|I|141|72|False|False|True|True|1455|1596131386000|46
azjabP0o1yR838VrzVi_q_5L6L90DZoV4F76sXJ79_LffW8nlG0dzMXYEe49o4N0PWCPkfrX1pM0PQ|Cie0QOl0IGiOw8pX6f4M5fgaVbEqPgu8VhIISv_E7GjZRA|B30rKTdOss4H4JZPJUvRRutEi0YZIIj8OHZtXhqHIib6RLw|euw1|master|EC Katare|84|I|235|215|False|False|False|False|4216|1595779654000|208
KfQWfNp-j5yTYKXMAIC_o0L-vYo9HWPBp2sNqjbPJMJnxEebjfyHUMiM6LqroK6V8LlUJRb8uMTOZw|lSYiwnebCKe0oRcNTZHog1L1LQARylLomGBz2sT1csewZw|dlTkJjXhShhG0TOgrV_JVpV13mp2oZ7_iDsooLOrpakvueQ|euw1|master|Stunna boy|15|I|78|69|False|False|True|False|539|1596092102000|160
G3XRdf77ubKJ-qBXMJktQzFFC8ls65heZg3OH41HCkEt0HgP7wKHdpKFVWuMzu4J5HVfxdh_k_DVxw|YMy8IGLo6XtApCoUugKjqm8kBXbqYNt8JzQoAO2X0Dzmvg|0pAyRhPFpU-1F-2WV0i23v9s1uRGXlPVC_lo3_distRJ-c0|euw1|master|Laners Dog |18|I|135|118|False|False|False|False|4244|1595764127000|182
FcmBuIsrfBt2Yy7vna35CfRq8tSe_LOduVmCS6nakOd-WZMyw2kfvzBS2BVjxzQI3OQp6dfv00P7HQ|vxjFFzDTdukL5r7zaWa7XlYkdgKhOBrx5EOCb_CPspJiOqKSyKCqQcvK|tiVx_SuwA4InpfHToqX0Q4mBJhqFzSxDdgaqQGcMmX2FynpQ|euw1|master|SidneySidonx|118|I|59|32|False|False|True|False|4568|1596146362000|54
xIwa7G5m24sidwxyqEY0b6QHrqBaW3oaKknQovxzljIUUg3DmoXcbrEDofJ-6hcBnqQlHllTQhr8UA|DP6Kc0gS-5SjjkIgSs9Jqw6sG2vRpLegBIrPhQXSxUOpew|11UaESQv1vikMrljPrPUZbW1zfVPg1WireA5-jDpPM4bR-8|euw1|master|roodkopje|27|I|453|452|False|False|True|False|519|1595950645000|264
Q30a0Emm_yp_kxt8eQ1q2T1BXo87TXQjzwc_OoIT1-7rHpMrfX_rqCHhq3XxhcpKIVdYRuEnfJdHnQ|_k-No8HJQSj2RMiQ_ZR7HRRzprs32fJ5bHFUvRKcrcYAREc|Nm3MqeFYIIjQ__qREHTa17aOy7UYBbhKafDHZaLKRzP0nrc|euw1|master|Noxus Dunker|81|I|434|404|True|False|False|False|4201|1595689680000|351
DBL_lTuOYV2Zwpwei-tESJp-QsKVT4z_rDAeBxVom8D04EEjHr05rBw1ww2r5e_82eqoxmkf0CbH8g|aHjHGMP9T-Cx0Wr-Ld2RH-AK6eihGqiRAftPIkDrbY091-NbvFH5JLsA|sGshlDUBJPeQlyME-W33IQanRSkRjb2ExjzyGB2tkDxBcYwq|euw1|master|Hyweedri|135|I|174|130|True|False|False|False|4096|1596104874000|66
7H6yEGiU8n94t-ZCTFupYQqx4g_a-pQSNDRRcFbtZeVIeBQ9_n47iHye4rMtTbDMbiSWhnQFyaUilQ|XtKSomkvlmvrMYsLhCABn1Nvf00VuPiP3n9Q1bv6uNXXNAk|30mEYR0sovTC8ZaoOkt16ZW9PySb6z6Xiqh-Z3DYxWCCQR4|euw1|master|Nùggets|37|I|162|107|False|False|False|False|4027|1596119363000|152
SGzVCNbR_DU2BvtPhjlKzygD3G4Ngv45kavG77-ffIy78Wh0chvuu94Mlxq1K1aMj0Inz0ary79g7A|xX1WoyLzwyCdmobpfVOj0E1jVUl9DEiEuQyfseE6TebF8uo|jhccrsJF8UfmH_Evdm5o_UGjSa92NSGILvjLWinzJZq4y19t|euw1|master|Adrian13PL|51|I|223|196|False|False|False|False|4568|1596116997000|86
dybI2sbJGSa7NoID9g94QV5RcICbxBtquCv3mZSHalneWn25zmIzh9GrLloXlsulpyJd0AzRVQIOYw|yLs_rQteacEhvEVKks2GIrUEEoJE3shWeGD84_KXorWpxAg|g4aQ9KM3vVIg9dQ4YlJm2FRLEyKaZ6mOXOrlbBb7uP1MZghg|euw1|master| Ďeep Sea|0|I|348|307|False|False|False|False|1152|1595425102000|136
s4IXnhTqQOHgiVDn4-fVvmQzZkQRZ53z9LxZDDcPS6CuPrEq7fY14w7mmI56P54O6Hx_JlWU1mjPXg|VwarFD_-k2kecPLmd_ivDSp8Ak2ZlXZGmrr2RNpTmfLKoHM|18iFB51KghrkfCYyDrDkq5TlEMNrurdi-YFY8t9-wo1YJsU|euw1|master|KOVA Tatuy|261|I|441|417|False|False|False|True|4536|1596137950000|313
12xCqu_DpLbp1uUfPm8b5o-0UkKYQOKGUdjZudbVwg9RHTRH52aPiKEAj1hvocmxSZubRveJHdvS8Q|P82I757Ou8Ekd1ugn5VBnw8Lwy0pTYVBoEbA4zEpU80QKKM|KBSCL5zqecMQrtT-lU5bd2lfGPWeNqvewqAn7pt_Sz8QAyY|euw1|master|Goldenpenny|69|I|262|258|False|False|False|False|4498|1596153635000|270
9sXMFbLLmp_cy2ibgr9PppjGfcVXLVo62r3RPWnesflVPn5hpytOOg5_tpAN-2JKdUCsevTP8l6Edg|KUSx5p1scwGlgOqcXbDJX-PcCIDxfgn6dJZKyBPE6ttQoa4|GcrBXfmEapgEg8kIL-bDJU62vOM3U3emyxnKxX3oBUXsyAY|euw1|master|xxaziz1xx|0|I|131|56|False|False|False|True|13|1595352165000|51
a0awEjoEopXKejMLYw5UBoIxjRjJqfwyt70o2shifrM6Zz-jV6UoJpzF6ptoOXmLtFmvJDb_acx3NQ|sdXaPrpnQZUpX5Yane_AuSUjxOjDjn32vOJNN07UK7vqbkU-3jtnpnvz|OXkU_Ufh8XZtxkirdRirkaLe6IUcVYuqkSwlm-RQuSoYnOg2|euw1|master|training acc 1|143|I|225|199|False|False|False|False|2076|1596052450000|85
LCakfK_RjsJp-LsvfSYwzgp0hVPnnU004htBbTynCIt4YFVYgHeKME7jhM2Mehju5VIQofyuD97txw|1VxG8IdcylBmL4jImVuXFD7J8TGGittB9z5SFNa8yXqLkOv7KrxFF66C|6y4DDItjvLWRZC6diQ9eDlWDiEtnFatOCY5VXweJppwEvivd|euw1|master|ruvesamaaa|157|I|625|609|False|False|True|False|4027|1596063050000|184
uXiNxEo5GgkzGKn_2Ps58nqYYFcqp_4v9if5E6IDFkvRYDgDYFF-WBxdQp3IFSywXfCNaQGY5QkyQA|zPkn6-TW7ygxQE8G41pd3feeHiC_NIC1yTveRlc0bqUGsS-xIpnby1Ap|U7Gd5uEg77c8SV6ekVF2uJyaILmB9elTK9XYoPVxNmm99Vjj|euw1|master|Spark 2|92|I|298|278|False|False|False|True|10|1596036546000|100
uGrJgXVlQd3Jz67W0SaUmKyt4ouIozCVhvDwHxDakaY-OsOzmLKvldLwt6Lx6vuc637B37WPVkwNkA|ljrVDl6N7bP2XUpsLwToYaiBBsyxrQBPmZfpff2NpehMBQ|8p0icH1OKaiIgOj4uJ73KRlAYYYa3o9mJwALn_Ij8tRSyhA|euw1|master|l3ryan|68|I|151|132|False|False|False|False|3158|1595976122000|330
EUfCHvObi88AgJ6LNeZqxjP1sZpfmAXaqyhCEckWIfKgHgAvqt-TamEfmxl3IH5086tlaPMmIvJ20g|m8NrkURVRkcnh6osTd0DD9eckgiI8V807EaSxBMwo2fUjxyarjTsRiL0|XUr52t_QZ75zYNdhfDFHomnIPYP3dnLCx7BWy6_b39v-LPaO|euw1|master|Gank us|133|I|107|53|False|False|False|False|4555|1596120826000|43
WcyiFN5477eybhWlo6eiRBFO7TsLN4UpJ1kGLazGp-VTTRTvPrNL4IU-a7qxABsp4AIhm-ncMIrZcg|FkasIuPm6DFgcF62Xyy_ioTf-E8WIASlhABUQ7VnPAqH0w|ki0gy5cQ4bB2sUVSUiWnj_2EUm4M8Vx24mdrlhZfe-RoIh0|euw1|master|tortuevsfranklin|225|I|317|290|False|False|True|False|4027|1595888691000|326
VPTbOokaNG4TuTW2b4OcFJuxhtStKLHhhwf2YTt16R5AsTBmiSjui_BPg8drpjsIaLlWQhAmAuKszg|-UB_Dtq7edee87ESr2m5zyl1fKmN65u-YQcmFy0bEIEX8qM|BjIqfSStp3iuqy5r4GNkeGTnoTjy3tVFWhGiQza7HfZUetQ|euw1|master|Maynter|203|I|181|142|False|False|False|False|4496|1596119775000|107
KoWp5Aqf57kaJLka_bDN9xUKXCfG9sW9ixSl_oqkOu1rmBlQKj5jB7VFpMrQn0tHKPr8m2FqOOGaGA|lMWNc_x9Zg0GPUH2PTKKzd61gFZ8lx91dsSah31zNRTht443GVCjpytb|X_mnNAKXopt_e7XB4zcLbZWMhT_a1qoPy8zJlT0NU_P5k6h2|euw1|master|have to improve|283|I|67|48|False|False|False|False|4022|1596107581000|71
ZJdM2Bm8xLWEv51zyN8vayXQp_Gy4Q_znQQDCOFO5D0nqP9WEk775JXDrBVDR97u9oAJSa1sKdaj2w|V0_BFDeEE4u3cSu7KCDtI6hllpUcu7fQeZiyWXtcQ8Wlbg|Kl4BYpDc1RDyK6LM9stg70WVlm1m-4zXzlMcA2hdtS2nOVg|euw1|master|RTΖ|267|I|318|305|False|False|False|False|4617|1596031466000|354
7x_7H4wIeODR5LBLMwdvr1xAqAgk3_xnHYaLsdRjsGH62Ex-cvvSKMRdGfzVrmJUPjTqjLcQoPHBHQ|7HvlioVoOuXBU3XwNTFGS3GBCOsqbZQANvONZh-zC9MQC81jk4oSYtKm|BE8l-3hXGgAXMXwOlbHkIbVSUvNfbZ71t4EIsW0rgWoPi6Kv|euw1|master|Dambaj|121|I|270|253|False|False|True|False|7|1596131864000|165
NAJRyOBppeGjNf3o0YUvYOj0Ap0255EBcBRb8Yo6Bq1YdtsACegW8rb3GeRl5asMulYTnMXtdNP7Mw|e3WtTs4TwjySEouycTFx4QpNgw9coq0mmFuSJsZXa1WvnQ|95j8BF2hzWQ0wV2LXdOGbfbp1R5L8ChL-CTmWqvZMH_C9VI|euw1|master|ÆÆÆÆÆÆÆÆÆ|27|I|139|125|False|False|False|False|4239|1595957251000|204
0d0EIKnQayzZT_-pRURINzZddaeVukaASeBBZw1DG9JNyKoyjhXP2wxivBQNvM5OmhDhcI41kTFqIg|GoYP2EGmfO1esBwd_3HSS30OF5BRzyBaFAPNVvCz2LDbweE|3_Giazip3EqhaH4RIEn_caK9E-TFYnoqSt17jG7WO7Q8wjyM|euw1|master|Legasune|71|I|77|67|False|False|False|False|3614|1595860481000|193
SJDY9Bgj2v6aTQskyfdv0KJfS5NQ7hqyVKVsgWCkLje5RxkRZhJ4R2yeN4tYIsKBaNWnegOPwbxyIA|4_WTYuP2vcytaWehwkmSWW7pphxPNb__SiMk9rOsq5HjAQ|uMTgTvqGCPOxb29ymyRRkt87xIRKnQlb1I9-l2tK5A4GGmI|euw1|master|Cast|233|I|254|243|False|False|False|False|1591|1596037323000|298
gw9Tt0UzVkSvrAf8M821rktKSVWSFEItjZjQvxRMrlI8HGY7vmsyJPMjCF-KDxn5Yi5Y79WAq_Gy1A|IzzPhpBALIgUJgmao9itBXHisu8_dMD7c3AzXy84gzxbKElGKwmM_LyK|OGcfIrM1qk6_nCdE-TQD2T7VMWNXaKeAAFfkORWrvedyjivM|euw1|master|sqcristiaN x|50|I|493|428|False|False|True|False|4661|1596134548000|94
Kqkitv8--mY8hBliJZLOqCG6ska1VRlNnVCuOh_wH4lKXjDuz0TQKfKFme6JEs7W48TUmYSYDTa4Gw|AoNFrOB6MBzcSa0l2w16Mp7f0NF4NNsv9bZR9-HuXPrsWQ|oL6zE46i4BedY9-nW9aIDXQdi1jIKftnHd-ubGr55UCq2zs|euw1|master|NVD Tide|199|I|158|144|False|False|False|False|3175|1596035989000|268
WCeKMJVE0sUi0CG6KQeecwWnS48tAdC4N-4uwJmZGPGrb6mH_Zp1OGHB5LceyHyOmSGIZDYaHlSI1A|vZ36YuIEmMLTD3SMflcWNuTayAL2dzBlAkwQDWDd780SgHU|nOnC8LwcqAz84uuAYG_paYOr1wv4Q_ZEH8s37CKUattaoFCp|euw1|master|Top 9th Sup LFL2|330|I|608|594|True|False|False|False|4050|1595940491000|276
uxJS_1vWwZRNX7qDK8v0IVd_LRAfrXi8sFx9hFbf4Vz5YK6D-gNvlF254ZpWpjU2OoZ7-98nmV2GEg|ghoC0KGFloTfWcbC8VGMKzOKphWbTg6l-jkT7JxG4Ufit14|Lm-oCojH_6jj0H5B7ydSmjhJvEqCysSqu3lbcdi8TaXnonNF|euw1|master|BJK Virtue|68|I|316|297|False|False|False|False|7|1595979078000|170
kh1zZl5mXIvWuWrzTzFfPr9JPIrCBbRgwy1O_bZLwRtkilFMs8a01LVoT7vwrcgY8ym21Mmm7Pbu0g|akIxI10I1vwiNSOyYC-0vsofUQ5X9N8cIGIU3UUtwZWbqnk|Tf_6FYeRNqzFJu4NZUuApQKdnQsRmTfUpAongEGBlLv9E6rK|euw1|master|Daxi4|148|I|100|68|False|False|False|False|3587|1596010035000|99
5VyF_cftLKHGg0bH0s724n0NtkcH_Wl0S02hIQyrF39aj9qmvNgtgMdH0xHuT3thorC8BHm2ZWLalg|PfMwSzi_fizQC7pRrp6RBY8VaEU7d9ImKsVkdAZrjcOEXMFlFn2O2CGT|OtPCHfV_4o63BmYJ6tc4Ip3z2lo089Vk8JYHR0e0H7k7fmK0|euw1|master|Apdo|93|I|478|427|False|False|True|False|1625|1596048728000|108
Gx7189j12b2mLdXl-WysSWbqEZIMRAK6t_FhnHa2rlP7-X5WcI6pBuTisqDLJiQEwDhrSv57l9FWgg|SJKVD3pftgPoZOCoiL1qyeHiC3Zrzp_gIU7imVXh9nKCRw|1GlaSPyZezYcyEQmNGvzHZQ6oCjS_DchJ9_GV5u5apkitl8|euw1|master|no reaction time|50|I|181|110|False|False|True|False|16|1596140181000|56
GMK4GGLnLKRgnzo8qfen4Kem97t9AWiGPYXTbhkieq7c8S66PlV16hrGsiHDQT_pL4FVQbpK2qqd4w|xKhj86NRrTuHzS-nkIfL4ZCQMB2P9T4r2Rpibz4jcyrdjSk|aKZb-OZpajYSVSlskKFLU0ZtqGp28ER-2xVHRLJkDClS-0I|euw1|master|atomwarior|34|I|41|10|False|False|False|True|4454|1595975831000|185
